life_expectancy;continent;location;date;total_cases;total_deaths;hospital_beds_per_thousand;gdp_per_capita;population;population_density;median_age;aged_65_older
82.29;Oceania;New Zealand;07/07/2020;11860;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;08/07/2020;11870;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;09/07/2020;11900;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;10/07/2020;11920;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;11/07/2020;11930;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;12/07/2020;11940;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;13/07/2020;11940;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;14/07/2020;11950;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;15/07/2020;11970;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;16/07/2020;11980;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;17/07/2020;11990;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;18/07/2020;12000;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;19/07/2020;12030;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;20/07/2020;12040;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;21/07/2020;12050;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;22/07/2020;12050;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;23/07/2020;12050;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;24/07/2020;12060;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;25/07/2020;12060;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;26/07/2020;12060;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;27/07/2020;12060;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;28/07/2020;12070;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;29/07/2020;12090;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;30/07/2020;12100;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;31/07/2020;12100;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;01/08/2020;12120;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;02/08/2020;12150;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;03/08/2020;12170;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;04/08/2020;12170;220;261;36085843;48222330;18206;37.9;15322
82.29;Oceania;New Zealand;05/08/2020;12190;220;261;36085843;48222330;18206;37.9;15322
74.48;North America;Nicaragua;19/03/2020;10;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;20/03/2020;10;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;21/03/2020;20;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;22/03/2020;20;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;23/03/2020;20;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;24/03/2020;20;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;25/03/2020;20;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;26/03/2020;20;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;27/03/2020;20;0;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;28/03/2020;20;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;29/03/2020;40;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;30/03/2020;40;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;31/03/2020;40;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;01/04/2020;40;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;02/04/2020;50;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;03/04/2020;50;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;04/04/2020;50;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;05/04/2020;50;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;06/04/2020;50;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;07/04/2020;60;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;08/04/2020;60;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;09/04/2020;60;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;10/04/2020;60;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;11/04/2020;70;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;12/04/2020;70;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;13/04/2020;90;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;14/04/2020;90;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;15/04/2020;90;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;16/04/2020;90;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;17/04/2020;90;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;18/04/2020;90;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;19/04/2020;90;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;20/04/2020;90;10;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;21/04/2020;90;20;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;22/04/2020;100;20;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;23/04/2020;100;20;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;24/04/2020;100;20;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;25/04/2020;110;30;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;26/04/2020;120;30;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;27/04/2020;130;30;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;28/04/2020;130;30;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;29/04/2020;130;30;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;30/04/2020;140;40;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;01/05/2020;140;40;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;02/05/2020;140;40;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;03/05/2020;140;40;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;04/05/2020;140;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;05/05/2020;150;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;06/05/2020;160;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;07/05/2020;160;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;08/05/2020;160;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;09/05/2020;160;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;10/05/2020;160;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;11/05/2020;160;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;12/05/2020;160;50;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;13/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;14/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;15/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;16/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;17/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;18/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;19/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;20/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;21/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;22/05/2020;250;80;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;23/05/2020;2790;170;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;24/05/2020;2790;170;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;25/05/2020;2790;170;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;26/05/2020;2790;170;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;27/05/2020;7590;350;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;28/05/2020;7590;350;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;29/05/2020;7590;350;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;30/05/2020;7590;350;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;31/05/2020;7590;350;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;01/06/2020;7590;350;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;02/06/2020;7590;350;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;03/06/2020;11180;460;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;04/06/2020;11180;460;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;05/06/2020;11180;460;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;06/06/2020;11180;460;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;07/06/2020;13090;460;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;08/06/2020;13090;460;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;09/06/2020;13090;460;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;10/06/2020;13090;460;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;11/06/2020;14640;550;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;12/06/2020;14640;550;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;13/06/2020;16550;550;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;14/06/2020;16550;550;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;15/06/2020;16550;550;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;16/06/2020;16550;550;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;17/06/2020;18230;640;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;18/06/2020;20140;640;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;19/06/2020;20140;640;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;20/06/2020;20140;640;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;21/06/2020;20140;640;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;22/06/2020;20140;640;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;23/06/2020;20140;640;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;24/06/2020;21700;740;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;25/06/2020;21700;740;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;26/06/2020;21700;740;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;27/06/2020;21700;740;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;28/06/2020;21700;740;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;29/06/2020;21700;740;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;30/06/2020;21700;740;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;01/07/2020;25190;830;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;02/07/2020;25190;830;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;03/07/2020;25190;830;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;04/07/2020;25190;830;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;05/07/2020;25190;830;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;06/07/2020;25190;830;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;07/07/2020;25190;830;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;08/07/2020;28460;910;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;09/07/2020;28460;910;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;10/07/2020;28460;910;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;11/07/2020;28460;910;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;12/07/2020;28460;910;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;13/07/2020;28460;910;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;14/07/2020;28460;910;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;15/07/2020;31470;990;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;16/07/2020;31470;990;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;17/07/2020;31470;990;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;18/07/2020;31470;990;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;19/07/2020;31470;990;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;20/07/2020;31470;990;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;21/07/2020;31470;990;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;22/07/2020;34390;1080;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;23/07/2020;34390;1080;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;24/07/2020;34390;1080;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;25/07/2020;34390;1080;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;26/07/2020;34390;1080;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;27/07/2020;34390;1080;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;28/07/2020;34390;1080;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;29/07/2020;36720;1160;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;30/07/2020;36720;1160;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;31/07/2020;36720;1160;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;01/08/2020;36720;1160;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;02/08/2020;36720;1160;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;03/08/2020;36720;1160;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;04/08/2020;36720;1160;9;5321444;66245540;51667;27.3;5445
74.48;North America;Nicaragua;05/08/2020;39020;1230;9;5321444;66245540;51667;27.3;5445
62.42;Africa;Niger;21/03/2020;10;0;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;22/03/2020;10;0;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;23/03/2020;10;0;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;24/03/2020;20;0;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;25/03/2020;70;10;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;26/03/2020;70;10;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;27/03/2020;100;10;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;28/03/2020;100;10;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;29/03/2020;100;10;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;30/03/2020;100;10;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;31/03/2020;200;30;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;01/04/2020;200;30;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;02/04/2020;740;50;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;03/04/2020;740;50;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;04/04/2020;980;50;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;05/04/2020;1200;50;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;06/04/2020;1840;100;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;07/04/2020;2530;100;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;08/04/2020;2780;110;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;09/04/2020;3420;110;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;10/04/2020;4100;110;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;11/04/2020;4380;110;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;12/04/2020;4910;110;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;13/04/2020;5290;120;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;14/04/2020;5480;130;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;15/04/2020;5700;140;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;16/04/2020;5840;140;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;17/04/2020;6090;150;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;18/04/2020;6270;180;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;19/04/2020;6390;190;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;20/04/2020;6480;200;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;21/04/2020;6550;200;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;22/04/2020;6550;200;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;23/04/2020;6620;220;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;24/04/2020;6710;240;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;25/04/2020;6810;240;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;26/04/2020;6840;270;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;27/04/2020;6960;290;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;28/04/2020;7010;290;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;29/04/2020;7090;310;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;30/04/2020;7130;320;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;01/05/2020;7190;320;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;02/05/2020;7280;330;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;03/05/2020;7360;350;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;04/05/2020;7500;360;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;05/05/2020;7550;370;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;06/05/2020;7630;380;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;07/05/2020;7700;380;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;08/05/2020;7810;420;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;09/05/2020;7950;440;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;10/05/2020;8150;450;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;11/05/2020;8210;460;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;12/05/2020;8320;460;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;13/05/2020;8540;470;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;14/05/2020;8600;490;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;15/05/2020;8760;500;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;16/05/2020;8850;510;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;17/05/2020;8890;510;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;18/05/2020;9040;540;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;19/05/2020;9090;550;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;20/05/2020;9140;550;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;21/05/2020;9200;580;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;22/05/2020;9240;600;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;23/05/2020;9370;600;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;24/05/2020;9430;610;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;25/05/2020;9450;610;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;26/05/2020;9510;620;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;27/05/2020;9520;630;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;28/05/2020;9550;640;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;29/05/2020;9550;640;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;30/05/2020;9550;640;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;31/05/2020;9560;640;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;01/06/2020;9580;640;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;02/06/2020;9580;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;03/06/2020;9600;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;04/06/2020;9610;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;05/06/2020;9630;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;06/06/2020;9660;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;07/06/2020;9700;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;08/06/2020;9730;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;09/06/2020;9730;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;10/06/2020;9740;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;11/06/2020;9740;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;12/06/2020;9740;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;13/06/2020;9780;650;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;14/06/2020;9800;660;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;15/06/2020;9800;660;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;16/06/2020;9800;660;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;17/06/2020;10160;660;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;18/06/2020;10200;670;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;19/06/2020;10200;670;3;9260;242066360;16955;15.1;2553
62.42;Africa;Niger;20/06/2020;10200;670;3;9260;242066360;16955;15.1;2553
