life_expectancy;continent;location;date;total_cases;total_deaths;total_deaths_per_million;gdp_per_capita;population;population_density;median_age;aged_65_older;hospital_beds_per_thousand
78.57;Europe;Albania;24/03/2020;100.0;4.0;1.39;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;25/03/2020;123.0;5.0;1.737;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;26/03/2020;146.0;5.0;1.737;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;27/03/2020;174.0;6.0;2.085;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;28/03/2020;186.0;9.0;3.127;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;29/03/2020;197.0;10.0;3.475;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;30/03/2020;212.0;10.0;3.475;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;31/03/2020;223.0;12.0;4.17;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;01/04/2020;243.0;15.0;5.212;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;02/04/2020;259.0;15.0;5.212;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;03/04/2020;277.0;16.0;5.56;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;04/04/2020;304.0;17.0;5.907;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;05/04/2020;333.0;19.0;6.602;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;06/04/2020;361.0;21.0;7.297;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;07/04/2020;377.0;22.0;7.645;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;08/04/2020;383.0;22.0;7.645;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;09/04/2020;400.0;22.0;7.645;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;10/04/2020;409.0;23.0;7.992;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;11/04/2020;416.0;23.0;7.992;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;12/04/2020;433.0;23.0;7.992;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;13/04/2020;446.0;23.0;7.992;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;14/04/2020;467.0;23.0;7.992;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;15/04/2020;475.0;24.0;8.34;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;16/04/2020;494.0;25.0;8.687;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;17/04/2020;518.0;26.0;9.035;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;18/04/2020;539.0;26.0;9.035;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;19/04/2020;548.0;26.0;9.035;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;20/04/2020;562.0;26.0;9.035;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;21/04/2020;584.0;26.0;9.035;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;22/04/2020;609.0;26.0;9.035;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;23/04/2020;634.0;27.0;9.382;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;24/04/2020;663.0;27.0;9.382;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;25/04/2020;678.0;27.0;9.382;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;26/04/2020;712.0;27.0;9.382;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;27/04/2020;726.0;28.0;9.73;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;28/04/2020;736.0;28.0;9.73;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;29/04/2020;750.0;30.0;10.425;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;30/04/2020;766.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;01/05/2020;773.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;02/05/2020;782.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;03/05/2020;789.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;04/05/2020;795.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;05/05/2020;803.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;06/05/2020;820.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;07/05/2020;832.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;08/05/2020;842.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;09/05/2020;850.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;10/05/2020;856.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;11/05/2020;868.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;12/05/2020;872.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;13/05/2020;876.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;14/05/2020;880.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;15/05/2020;898.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;16/05/2020;916.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;17/05/2020;933.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;18/05/2020;946.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;19/05/2020;948.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;20/05/2020;949.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;21/05/2020;964.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;22/05/2020;969.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;23/05/2020;981.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;24/05/2020;989.0;31.0;10.772;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;25/05/2020;998.0;32.0;11.12;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;26/05/2020;1004.0;32.0;11.12;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;27/05/2020;1029.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;28/05/2020;1050.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;29/05/2020;1076.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;30/05/2020;1099.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;31/05/2020;1122.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;01/06/2020;1137.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;02/06/2020;1143.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;03/06/2020;1164.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;04/06/2020;1184.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;05/06/2020;1197.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;06/06/2020;1212.0;33.0;11.467;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;07/06/2020;1232.0;34.0;11.815;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;08/06/2020;1246.0;34.0;11.815;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;09/06/2020;1263.0;34.0;11.815;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;10/06/2020;1299.0;34.0;11.815;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;11/06/2020;1341.0;34.0;11.815;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;12/06/2020;1385.0;35.0;12.162;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;13/06/2020;1416.0;36.0;12.51;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;14/06/2020;1464.0;36.0;12.51;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;15/06/2020;1521.0;36.0;12.51;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;16/06/2020;1590.0;36.0;12.51;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;17/06/2020;1672.0;37.0;12.857;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;18/06/2020;1722.0;38.0;13.205;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;19/06/2020;1788.0;39.0;13.552;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;20/06/2020;1838.0;42.0;14.594;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;21/06/2020;1891.0;43.0;14.942;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;22/06/2020;1927.0;44.0;15.289;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;23/06/2020;1995.0;44.0;15.289;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;24/06/2020;2047.0;45.0;15.637;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;25/06/2020;2114.0;47.0;16.332;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;26/06/2020;2192.0;49.0;17.027;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;27/06/2020;2269.0;51.0;17.722;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;28/06/2020;2330.0;53.0;18.417;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;29/06/2020;2402.0;55.0;19.112;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;30/06/2020;2466.0;58.0;20.154;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;01/07/2020;2535.0;62.0;21.544;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;02/07/2020;2580.0;65.0;22.587;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;03/07/2020;2662.0;69.0;23.977;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;04/07/2020;2752.0;72.0;25.019;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;05/07/2020;2819.0;74.0;25.714;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;06/07/2020;2893.0;76.0;26.409;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;07/07/2020;2964.0;79.0;27.452;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;08/07/2020;3038.0;81.0;28.147;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;09/07/2020;3106.0;83.0;28.841;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;10/07/2020;3188.0;83.0;28.841;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;11/07/2020;3278.0;85.0;29.536;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;12/07/2020;3371.0;89.0;30.926;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;13/07/2020;3454.0;93.0;32.316;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;14/07/2020;3571.0;95.0;33.011;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;15/07/2020;3667.0;97.0;33.706;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;16/07/2020;3752.0;101.0;35.096;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;17/07/2020;3851.0;104.0;36.139;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;18/07/2020;3906.0;107.0;37.181;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;19/07/2020;4008.0;111.0;38.571;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;20/07/2020;4090.0;112.0;38.919;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;21/07/2020;4171.0;113.0;39.266;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;22/07/2020;4290.0;117.0;40.656;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;23/07/2020;4358.0;120.0;41.699;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;24/07/2020;4466.0;123.0;42.741;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;25/07/2020;4570.0;128.0;44.478;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;26/07/2020;4637.0;134.0;46.563;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;27/07/2020;4763.0;138.0;47.953;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;28/07/2020;4880.0;144.0;50.038;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;29/07/2020;4997.0;148.0;51.428;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;30/07/2020;5105.0;150.0;52.123;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;31/07/2020;5197.0;154.0;53.513;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;01/08/2020;5276.0;157.0;54.556;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;02/08/2020;5396.0;161.0;55.946;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;03/08/2020;5519.0;166.0;57.683;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;04/08/2020;5620.0;172.0;59.768;11.803.431;2877800.0;104.871;38.0;13.188;2.89
78.57;Europe;Albania;05/08/2020;5750.0;176.0;61.158;11.803.431;2877800.0;104.871;38.0;13.188;2.89
76.88;Africa;Algeria;31/12/2019;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;01/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;02/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;03/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;04/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;05/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;06/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;07/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;08/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;09/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;10/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;11/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;12/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;13/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;14/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;15/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;16/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;17/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;18/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;19/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;20/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;21/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;22/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;23/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;24/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;25/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;26/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;27/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;28/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;29/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;30/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;31/01/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;01/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;02/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;03/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;04/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;05/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;06/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;07/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;08/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;09/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;10/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;11/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;12/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;13/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;14/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;15/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;16/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;17/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;18/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;19/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;20/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;21/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;22/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;23/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;24/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;25/02/2020;0.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;26/02/2020;1.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;27/02/2020;1.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;28/02/2020;1.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;29/02/2020;1.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;01/03/2020;3.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;02/03/2020;3.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;04/03/2020;5.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;05/03/2020;12.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;06/03/2020;17.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;09/03/2020;20.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;12/03/2020;20.0;0.0;0.0;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;13/03/2020;25.0;1.0;23;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;14/03/2020;26.0;2.0;46;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;15/03/2020;37.0;2.0;46;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;16/03/2020;48.0;4.0;91;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;17/03/2020;58.0;4.0;91;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;18/03/2020;60.0;5.0;114;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;19/03/2020;72.0;6.0;137;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;20/03/2020;90.0;7.0;0.16;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;21/03/2020;102.0;10.0;228;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;22/03/2020;139.0;15.0;342;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;23/03/2020;201.0;17.0;388;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;24/03/2020;230.0;17.0;388;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;25/03/2020;264.0;19.0;433;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;26/03/2020;302.0;21.0;479;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;27/03/2020;367.0;25.0;0.57;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;28/03/2020;409.0;26.0;593;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;29/03/2020;454.0;29.0;661;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;30/03/2020;511.0;31.0;707;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;31/03/2020;584.0;35.0;798;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;01/04/2020;716.0;44.0;1.003;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;02/04/2020;847.0;58.0;1.323;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;03/04/2020;986.0;63.0;1.437;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;04/04/2020;1171.0;105.0;2.394;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;05/04/2020;1251.0;130.0;2.965;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;06/04/2020;1320.0;152.0;3.466;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;07/04/2020;1423.0;173.0;3.945;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;08/04/2020;1468.0;193.0;4.401;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;09/04/2020;1572.0;205.0;4.675;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;10/04/2020;1666.0;235.0;5.359;13.913.839;43851043.0;17.348;29.1;6.211;1.9
76.88;Africa;Algeria;11/04/2020;1761.0;256.0;5.838;13.913.839;43851043.0;17.348;29.1;6.211;1.9
